"","PTTAX","VTSMX","AGTHX","VFINX","VBMFX"
"170",-0.00176780323552863,-0.0502746977677279,-0.00726848196458957,-0.0541538817682559,0.00376147942162908
"171",-0.00366367845693948,-0.0268005138560503,0.0164125853226612,-0.030337638804601,3.34091187719712e-05
"172",-0.00271574084623406,-0.0397112988255788,0.00633053518759187,-0.0437342334925097,0.000965475113498925
"173",-0.00271574084623406,-0.0352121051895941,0.0124267129571783,-0.0385775756005767,3.34091187719712e-05
"174",-0.00271574084623406,-0.0305172319979967,0.0161781734725528,-0.0340057023702901,0.000965475113498925
"175",-0.00176780323552863,-0.0344296094681881,0.0107854489817019,-0.037886535523517,0.000965475113498925
"176",-0.00555975859352778,-0.0223013202200656,0.0215708979634039,-0.0255530730632441,-0.00369456434605961
"177",-0.00555975859352778,-0.0138897288865219,0.0300116841229966,-0.0170473105430294,-0.00369456434605961
"178",-0.000819763167234388,-0.0152590610010888,0.0323563197290543,-0.0193863390803767,0.000965475113498925
"179",0.00012827690105967,-0.0307128913262418,0.0164125853226612,-0.0353017486706965,0.00469344857833051
"180",-0.00271574084623406,-0.0273873502492113,0.0154748018419714,-0.0309209259806003,0.000965475113498925
"181",-0.00271574084623406,-0.0399068974717206,0.00187570304163599,-0.0428347180882244,0.00376147942162908
"182",-0.00366367845693948,-0.0420587050803258,-0.00234471725421173,-0.0447580291945948,0.00282951026492748
"183",-0.00461171852523354,-0.0457343212110044,-0.00797185359517096,-0.0479635678919059,0.00376147942162908
"184",-0.00650769620423321,-0.0476998145352651,-0.0140680313647574,-0.0484443763993817,0.00189744427020053
"185",-0.0084036738832327,-0.0728586752247311,-0.0426729177944885,-0.072592571190619,0.00469344857833051
"186",-0.0084036738832327,-0.0726620854375696,-0.0429074112927508,-0.0713637355695581,0.00562541773503211
"187",-0.00488702206608583,-0.0553653800914561,-0.0215709796115578,-0.0536266236784049,0.00665257867072762
"188",-0.00203572982999416,-0.0539895145371057,-0.0182884516606051,-0.0517033125720345,0.00758648458793767
"189",0.000815562406097685,-0.040034269206442,-0.00164126397547637,-0.0380264843659939,0.0103879118254916
"190",0.00176606145652084,-0.0221479158630502,0.0133645780860218,-0.020396161920062,0.00758648458793767
"191",0.00271656050694382,-0.0260790036484103,0.00633053518759187,-0.0239222451278189,0.00852029366712236
"192",0.00176606145652084,-0.0170375725378692,0.0157092136920798,-0.0156947231485146,0.00758648458793767
"193",0.00176606145652084,-0.00838917941007689,0.021805391461666,-0.00703987271900521,0.00571886642956844
"194",0.000815562406097685,-0.00740643274794663,0.024618986848197,-0.00629192268188717,0.00571886642956844
"195",0.00366695709977816,-0.0066202151908745,0.0262602236076221,-0.00500968958548437,0.00852029366712236
"196",0.000815562406097685,-0.0142857605196978,0.0185228090786105,-0.0117413114905526,0.00852029366712236
"197",0.000815562406097685,-0.0191995949671881,0.0159437344063932,-0.0163358782349495,0.012255529983861
"198",0.000815562406097685,-0.00406507386933567,0.0325908404433679,-0.00164395846214858,0.0103879118254916
"199",0.00176606145652084,-0.000330515189033845,0.0351699967637393,0.00289721080690684,0.00945410274630689
"200",0.00176606145652084,6.26037031860703e-05,0.036107780244429,0.00316435233654921,0.00945410274630689
"201",0.000815562406097685,-0.00131326185116424,0.0311840155340512,0.00172184973765464,0.00758648458793767
"202",0.00271656050694382,-0.00858578942460624,0.0232121347228288,-0.00399468060065314,0.00945410274630689
"203",0.00556785274303566,0.00635230370502673,0.0358733683943207,0.0126205502785183,0.0103879118254916
"204",0.00366695709977816,0.0165730712648598,0.0534583667761904,0.023839866900833,0.00852029366712236
"205",0.00366695709977816,0.0144109881534375,0.0539272993406122,0.0218096837673123,0.00945410274630689
"206",0.00366695709977816,0.0106764294731358,0.0515825820864004,0.0192453001564361,0.0103879118254916
"207",0.00176606145652084,0.0246317557132707,0.0633058961969461,0.0313728363183609,0.00758648458793767
"208",-0.00108523077957101,0.0230593003717588,0.0609612878069396,0.031052297313377,0.0038511514331737
"209",0.00234484437511952,0.0187351746036498,0.0593200238314632,0.0260837115067254,0.00675174080876395
"210",0.00234484437511952,0.0319042023772416,0.0712777770081683,0.0382112476686502,0.0058159949690708
"211",0.00139198880015607,0.0346559334859421,0.074091426826802,0.0410961702845103,0.00394469696573539
"212",-0.000513619892181824,0.0317076732721833,0.0729190409836447,0.0377304446666363,0.00300914480209295
"213",-0.00146647546714509,0.030724845700582,0.0719812302869036,0.0367687450697556,0.00300914480209295
"214",-0.00337198170189417,0.0309214557151113,0.074091426826802,0.0365016035401134,-0.00166910020624567
"215",-0.00527769285182088,0.0208971970329688,0.0658850525173174,0.0265645200142012,-0.00260474920791347
"216",-0.00527769285182088,0.0228627712667004,0.0665885057960528,0.0283810361698884,-0.00166910020624567
"217",-0.0062303435116067,0.0187351746036498,0.0623681127162563,0.0250152279700854,-0.00260474920791347
"218",-0.0062303435116067,0.00379708147401681,0.0494723855465023,0.0108575912565689,-0.00166910020624567
"219",-0.00527769285182088,-0.0066202151908745,0.0382180040003784,-0.000468602898358141,0.000202100959064388
"220",-0.00432483727685762,0.00733505036715712,0.0520515146508222,0.0145973359366975,0.000202100959064388
"221",-0.00337198170189417,0.00595918481280681,0.0534583667761904,0.0134753723427868,0.000202100959064388
"222",-0.00337198170189417,0.0224696523744807,0.0710433379420087,0.0299837256893459,0.000202100959064388
"223",-0.00337198170189417,0.0208971970329688,0.0672918774266342,0.0289152421527059,0.00207349580042533
